revision_number,date,region,Residence,divorce_count,region_code
r_1,2008,Plovdiv,City/Urban,782,PDV22
r_1,2008,Plovdiv,Rural,-,PDV22
r_1,2009,Plovdiv,Total,672,PDV22
r_1,2009,Plovdiv,City/Urban,672,PDV22
r_1,2009,Plovdiv,Rural,-,PDV22
r_1,2010,Plovdiv,Total,663,PDV22
r_1,2010,Plovdiv,City/Urban,663,PDV22
r_1,2010,Plovdiv,Rural,-,PDV22
r_1,2011,Plovdiv,Total,647,PDV22
r_1,2011,Plovdiv,City/Urban,647,PDV22
r_1,2011,Plovdiv,Rural,-,PDV22
r_1,2012,Plovdiv,Total,554,PDV22
r_1,2012,Plovdiv,City/Urban,554,PDV22
r_1,2012,Plovdiv,Rural,-,PDV22
r_1,2013,Plovdiv,Total,629,PDV22
r_1,2013,Plovdiv,City/Urban,629,PDV22
r_1,2013,Plovdiv,Rural,-,PDV22
r_1,2014,Plovdiv,Total,594,PDV22
r_1,2014,Plovdiv,City/Urban,594,PDV22
r_1,2014,Plovdiv,Rural,-,PDV22
r_1,2000,Parvomay,Total,26,PDV23
r_1,2000,Parvomay,City/Urban,17,PDV23
r_1,2000,Parvomay,Rural,9,PDV23
r_1,2001,Parvomay,Total,25,PDV23
r_1,2001,Parvomay,City/Urban,16,PDV23
r_1,2001,Parvomay,Rural,9,PDV23
r_1,2002,Parvomay,Total,33,PDV23
r_1,2002,Parvomay,City/Urban,24,PDV23
r_1,2002,Parvomay,Rural,9,PDV23
r_1,2003,Parvomay,Total,41,PDV23
r_1,2003,Parvomay,City/Urban,29,PDV23
r_1,2003,Parvomay,Rural,12,PDV23
r_1,2004,Parvomay,Total,49,PDV23
r_1,2004,Parvomay,City/Urban,27,PDV23
r_1,2004,Parvomay,Rural,22,PDV23
r_1,2005,Parvomay,Total,62,PDV23
r_1,2005,Parvomay,City/Urban,42,PDV23
r_1,2005,Parvomay,Rural,20,PDV23
r_1,2006,Parvomay,Total,50,PDV23
r_1,2006,Parvomay,City/Urban,29,PDV23
r_1,2006,Parvomay,Rural,21,PDV23
r_1,2007,Parvomay,Total,35,PDV23
r_1,2007,Parvomay,City/Urban,22,PDV23
r_1,2007,Parvomay,Rural,13,PDV23
r_1,2008,Parvomay,Total,34,PDV23
r_1,2008,Parvomay,City/Urban,22,PDV23
r_1,2008,Parvomay,Rural,12,PDV23
r_1,2009,Parvomay,Total,26,PDV23
r_1,2009,Parvomay,City/Urban,15,PDV23
r_1,2009,Parvomay,Rural,11,PDV23
r_1,2010,Parvomay,Total,26,PDV23
r_1,2010,Parvomay,City/Urban,18,PDV23
r_1,2010,Parvomay,Rural,8,PDV23
r_1,2011,Parvomay,Total,33,PDV23
r_1,2011,Parvomay,City/Urban,24,PDV23
r_1,2011,Parvomay,Rural,9,PDV23
r_1,2012,Parvomay,Total,34,PDV23
r_1,2012,Parvomay,City/Urban,18,PDV23
r_1,2012,Parvomay,Rural,16,PDV23
r_1,2013,Parvomay,Total,22,PDV23
r_1,2013,Parvomay,City/Urban,14,PDV23
r_1,2013,Parvomay,Rural,8,PDV23
r_1,2014,Parvomay,Total,33,PDV23
r_1,2014,Parvomay,City/Urban,21,PDV23
r_1,2014,Parvomay,Rural,12,PDV23
r_1,2000,Rakovski,Total,20,PDV25
r_1,2000,Rakovski,City/Urban,11,PDV25
r_1,2000,Rakovski,Rural,9,PDV25
r_1,2001,Rakovski,Total,17,PDV25
r_1,2001,Rakovski,City/Urban,12,PDV25
r_1,2001,Rakovski,Rural,5,PDV25
r_1,2002,Rakovski,Total,26,PDV25
r_1,2002,Rakovski,City/Urban,17,PDV25
r_1,2002,Rakovski,Rural,9,PDV25
r_1,2003,Rakovski,Total,32,PDV25
r_1,2003,Rakovski,City/Urban,27,PDV25
r_1,2003,Rakovski,Rural,5,PDV25
r_1,2004,Rakovski,Total,23,PDV25
r_1,2004,Rakovski,City/Urban,13,PDV25
r_1,2004,Rakovski,Rural,10,PDV25
r_1,2005,Rakovski,Total,61,PDV25
r_1,2005,Rakovski,City/Urban,34,PDV25
r_1,2005,Rakovski,Rural,27,PDV25
r_1,2006,Rakovski,Total,37,PDV25
r_1,2006,Rakovski,City/Urban,24,PDV25
r_1,2006,Rakovski,Rural,13,PDV25
r_1,2007,Rakovski,Total,39,PDV25
r_1,2007,Rakovski,City/Urban,25,PDV25
r_1,2007,Rakovski,Rural,14,PDV25
r_1,2008,Rakovski,Total,29,PDV25
r_1,2008,Rakovski,City/Urban,17,PDV25
r_1,2008,Rakovski,Rural,12,PDV25
r_1,2009,Rakovski,Total,35,PDV25
r_1,2009,Rakovski,City/Urban,26,PDV25
r_1,2009,Rakovski,Rural,9,PDV25
r_1,2010,Rakovski,Total,31,PDV25
r_1,2010,Rakovski,City/Urban,21,PDV25
r_1,2010,Rakovski,Rural,10,PDV25
r_1,2011,Rakovski,Total,29,PDV25
r_1,2011,Rakovski,City/Urban,25,PDV25
r_1,2011,Rakovski,Rural,4,PDV25
r_1,2012,Rakovski,Total,32,PDV25
r_1,2012,Rakovski,City/Urban,19,PDV25
r_1,2012,Rakovski,Rural,13,PDV25
r_1,2013,Rakovski,Total,37,PDV25
r_1,2013,Rakovski,City/Urban,21,PDV25
r_1,2013,Rakovski,Rural,16,PDV25
r_1,2014,Rakovski,Total,28,PDV25
r_1,2014,Rakovski,City/Urban,18,PDV25
r_1,2014,Rakovski,Rural,10,PDV25
r_1,2000,Rodopi,Total,30,PDV26
r_1,2000,Rodopi,City/Urban,-,PDV26
r_1,2000,Rodopi,Rural,30,PDV26
r_1,2001,Rodopi,Total,25,PDV26
r_1,2001,Rodopi,City/Urban,-,PDV26
r_1,2001,Rodopi,Rural,25,PDV26
r_1,2002,Rodopi,Total,36,PDV26
r_1,2002,Rodopi,City/Urban,-,PDV26
r_1,2002,Rodopi,Rural,36,PDV26
r_1,2003,Rodopi,Total,56,PDV26
r_1,2003,Rodopi,City/Urban,-,PDV26
r_1,2003,Rodopi,Rural,56,PDV26
r_1,2004,Rodopi,Total,34,PDV26
r_1,2004,Rodopi,City/Urban,-,PDV26
r_1,2004,Rodopi,Rural,34,PDV26
r_1,2005,Rodopi,Total,57,PDV26
r_1,2005,Rodopi,City/Urban,-,PDV26
r_1,2005,Rodopi,Rural,57,PDV26
r_1,2006,Rodopi,Total,51,PDV26
r_1,2006,Rodopi,City/Urban,-,PDV26
r_1,2006,Rodopi,Rural,51,PDV26
r_1,2007,Rodopi,Total,57,PDV26
r_1,2007,Rodopi,City/Urban,-,PDV26
r_1,2007,Rodopi,Rural,57,PDV26
r_1,2008,Rodopi,Total,43,PDV26
r_1,2008,Rodopi,City/Urban,-,PDV26
r_1,2008,Rodopi,Rural,43,PDV26
r_1,2009,Rodopi,Total,36,PDV26
r_1,2009,Rodopi,City/Urban,-,PDV26
r_1,2009,Rodopi,Rural,36,PDV26
r_1,2010,Rodopi,Total,47,PDV26
r_1,2010,Rodopi,City/Urban,-,PDV26
r_1,2010,Rodopi,Rural,47,PDV26
r_1,2011,Rodopi,Total,44,PDV26
r_1,2011,Rodopi,City/Urban,-,PDV26
r_1,2011,Rodopi,Rural,44,PDV26
r_1,2012,Rodopi,Total,38,PDV26
r_1,2012,Rodopi,City/Urban,-,PDV26
r_1,2012,Rodopi,Rural,38,PDV26
r_1,2013,Rodopi,Total,41,PDV26
r_1,2013,Rodopi,City/Urban,-,PDV26
r_1,2013,Rodopi,Rural,41,PDV26
r_1,2014,Rodopi,Total,44,PDV26
r_1,2014,Rodopi,City/Urban,-,PDV26
r_1,2014,Rodopi,Rural,44,PDV26
r_1,2000,Sadovo,Total,9,PDV28
r_1,2000,Sadovo,City/Urban,2,PDV28
r_1,2000,Sadovo,Rural,7,PDV28
r_1,2001,Sadovo,Total,7,PDV28
r_1,2001,Sadovo,City/Urban,1,PDV28
r_1,2001,Sadovo,Rural,6,PDV28
r_1,2002,Sadovo,Total,9,PDV28
r_1,2002,Sadovo,City/Urban,1,PDV28
r_1,2002,Sadovo,Rural,8,PDV28
r_1,2003,Sadovo,Total,8,PDV28
r_1,2003,Sadovo,City/Urban,2,PDV28
r_1,2003,Sadovo,Rural,6,PDV28
r_1,2004,Sadovo,Total,21,PDV28
r_1,2004,Sadovo,City/Urban,3,PDV28
r_1,2004,Sadovo,Rural,18,PDV28
r_1,2005,Sadovo,Total,19,PDV28
r_1,2005,Sadovo,City/Urban,3,PDV28
r_1,2005,Sadovo,Rural,16,PDV28
r_1,2006,Sadovo,Total,13,PDV28
r_1,2006,Sadovo,City/Urban,1,PDV28
r_1,2006,Sadovo,Rural,12,PDV28
r_1,2007,Sadovo,Total,13,PDV28
r_1,2007,Sadovo,City/Urban,4,PDV28
r_1,2007,Sadovo,Rural,9,PDV28
r_1,2008,Sadovo,Total,12,PDV28
r_1,2008,Sadovo,City/Urban,3,PDV28
r_1,2008,Sadovo,Rural,9,PDV28
r_1,2009,Sadovo,Total,16,PDV28
r_1,2009,Sadovo,City/Urban,2,PDV28
r_1,2009,Sadovo,Rural,14,PDV28
r_1,2010,Sadovo,Total,8,PDV28
r_1,2010,Sadovo,City/Urban,2,PDV28
r_1,2010,Sadovo,Rural,6,PDV28
r_1,2011,Sadovo,Total,12,PDV28
r_1,2011,Sadovo,City/Urban,3,PDV28
r_1,2011,Sadovo,Rural,9,PDV28
r_1,2012,Sadovo,Total,12,PDV28
r_1,2012,Sadovo,City/Urban,2,PDV28
r_1,2012,Sadovo,Rural,10,PDV28
r_1,2013,Sadovo,Total,8,PDV28
r_1,2013,Sadovo,City/Urban,1,PDV28
r_1,2013,Sadovo,Rural,7,PDV28
r_1,2014,Sadovo,Total,7,PDV28
r_1,2014,Sadovo,City/Urban,2,PDV28
r_1,2014,Sadovo,Rural,5,PDV28
r_1,2000,Sopot,Total,x,PDV43
r_1,2000,Sopot,City/Urban,x,PDV43
r_1,2000,Sopot,Rural,x,PDV43
r_1,2001,Sopot,Total,x,PDV43
r_1,2001,Sopot,City/Urban,x,PDV43
r_1,2001,Sopot,Rural,x,PDV43
r_1,2002,Sopot,Total,x,PDV43
r_1,2002,Sopot,City/Urban,x,PDV43
r_1,2002,Sopot,Rural,x,PDV43
r_1,2003,Sopot,Total,14,PDV43
r_1,2003,Sopot,City/Urban,13,PDV43
r_1,2003,Sopot,Rural,1,PDV43
r_1,2004,Sopot,Total,25,PDV43
r_1,2004,Sopot,City/Urban,23,PDV43
r_1,2004,Sopot,Rural,2,PDV43
r_1,2005,Sopot,Total,20,PDV43
r_1,2005,Sopot,City/Urban,19,PDV43
r_1,2005,Sopot,Rural,1,PDV43
r_1,2006,Sopot,Total,26,PDV43
r_1,2006,Sopot,City/Urban,24,PDV43
r_1,2006,Sopot,Rural,2,PDV43
r_1,2007,Sopot,Total,16,PDV43
r_1,2007,Sopot,City/Urban,15,PDV43
r_1,2007,Sopot,Rural,1,PDV43
r_1,2008,Sopot,Total,35,PDV43
r_1,2008,Sopot,City/Urban,29,PDV43
r_1,2008,Sopot,Rural,6,PDV43
r_1,2009,Sopot,Total,14,PDV43
r_1,2009,Sopot,City/Urban,13,PDV43
r_1,2009,Sopot,Rural,1,PDV43
r_1,2010,Sopot,Total,18,PDV43
r_1,2010,Sopot,City/Urban,17,PDV43
r_1,2010,Sopot,Rural,1,PDV43
r_1,2011,Sopot,Total,25,PDV43
r_1,2011,Sopot,City/Urban,23,PDV43
r_1,2011,Sopot,Rural,2,PDV43
r_1,2012,Sopot,Total,11,PDV43
r_1,2012,Sopot,City/Urban,8,PDV43
r_1,2012,Sopot,Rural,3,PDV43
r_1,2013,Sopot,Total,20,PDV43
r_1,2013,Sopot,City/Urban,18,PDV43
r_1,2013,Sopot,Rural,2,PDV43
r_1,2014,Sopot,Total,18,PDV43
r_1,2014,Sopot,City/Urban,18,PDV43
r_1,2014,Sopot,Rural,-,PDV43
r_1,2000,Stamboliyski,Total,27,PDV41
r_1,2000,Stamboliyski,City/Urban,18,PDV41
r_1,2000,Stamboliyski,Rural,9,PDV41
r_1,2001,Stamboliyski,Total,21,PDV41
r_1,2001,Stamboliyski,City/Urban,15,PDV41
r_1,2001,Stamboliyski,Rural,6,PDV41
r_1,2002,Stamboliyski,Total,25,PDV41
r_1,2002,Stamboliyski,City/Urban,14,PDV41
r_1,2002,Stamboliyski,Rural,11,PDV41
r_1,2003,Stamboliyski,Total,18,PDV41
r_1,2003,Stamboliyski,City/Urban,10,PDV41
r_1,2003,Stamboliyski,Rural,8,PDV41
r_1,2004,Stamboliyski,Total,36,PDV41
r_1,2004,Stamboliyski,City/Urban,27,PDV41
r_1,2004,Stamboliyski,Rural,9,PDV41
r_1,2005,Stamboliyski,Total,48,PDV41
r_1,2005,Stamboliyski,City/Urban,28,PDV41
r_1,2005,Stamboliyski,Rural,20,PDV41
r_1,2006,Stamboliyski,Total,34,PDV41
r_1,2006,Stamboliyski,City/Urban,22,PDV41
r_1,2006,Stamboliyski,Rural,12,PDV41
r_1,2007,Stamboliyski,Total,49,PDV41
r_1,2007,Stamboliyski,City/Urban,32,PDV41
r_1,2007,Stamboliyski,Rural,17,PDV41
r_1,2008,Stamboliyski,Total,37,PDV41
r_1,2008,Stamboliyski,City/Urban,19,PDV41
r_1,2008,Stamboliyski,Rural,18,PDV41
r_1,2009,Stamboliyski,Total,29,PDV41
r_1,2009,Stamboliyski,City/Urban,22,PDV41
r_1,2009,Stamboliyski,Rural,7,PDV41
r_1,2010,Stamboliyski,Total,20,PDV41
r_1,2010,Stamboliyski,City/Urban,16,PDV41
r_1,2010,Stamboliyski,Rural,4,PDV41
r_1,2011,Stamboliyski,Total,24,PDV41
r_1,2011,Stamboliyski,City/Urban,18,PDV41
r_1,2011,Stamboliyski,Rural,6,PDV41
r_1,2012,Stamboliyski,Total,25,PDV41
r_1,2012,Stamboliyski,City/Urban,14,PDV41
r_1,2012,Stamboliyski,Rural,11,PDV41
r_1,2013,Stamboliyski,Total,36,PDV41
r_1,2013,Stamboliyski,City/Urban,19,PDV41
r_1,2013,Stamboliyski,Rural,17,PDV41
r_1,2014,Stamboliyski,Total,28,PDV41
r_1,2014,Stamboliyski,City/Urban,18,PDV41
r_1,2014,Stamboliyski,Rural,10,PDV41
r_1,2000,Saedinenie,Total,11,PDV33
r_1,2000,Saedinenie,City/Urban,7,PDV33
r_1,2000,Saedinenie,Rural,4,PDV33
r_1,2001,Saedinenie,Total,10,PDV33
r_1,2001,Saedinenie,City/Urban,5,PDV33
r_1,2001,Saedinenie,Rural,5,PDV33
r_1,2002,Saedinenie,Total,8,PDV33
r_1,2002,Saedinenie,City/Urban,3,PDV33
r_1,2002,Saedinenie,Rural,5,PDV33
r_1,2003,Saedinenie,Total,7,PDV33
r_1,2003,Saedinenie,City/Urban,2,PDV33
r_1,2003,Saedinenie,Rural,5,PDV33
r_1,2004,Saedinenie,Total,12,PDV33
r_1,2004,Saedinenie,City/Urban,6,PDV33
r_1,2004,Saedinenie,Rural,6,PDV33
r_1,2005,Saedinenie,Total,17,PDV33
r_1,2005,Saedinenie,City/Urban,13,PDV33
r_1,2005,Saedinenie,Rural,4,PDV33
r_1,2006,Saedinenie,Total,15,PDV33
r_1,2006,Saedinenie,City/Urban,12,PDV33
r_1,2006,Saedinenie,Rural,3,PDV33
r_1,2007,Saedinenie,Total,11,PDV33
r_1,2007,Saedinenie,City/Urban,8,PDV33
r_1,2007,Saedinenie,Rural,3,PDV33
r_1,2008,Saedinenie,Total,11,PDV33
r_1,2008,Saedinenie,City/Urban,8,PDV33
r_1,2008,Saedinenie,Rural,3,PDV33
r_1,2009,Saedinenie,Total,4,PDV33
r_1,2009,Saedinenie,City/Urban,1,PDV33
r_1,2009,Saedinenie,Rural,3,PDV33
r_1,2010,Saedinenie,Total,8,PDV33
r_1,2010,Saedinenie,City/Urban,5,PDV33
r_1,2010,Saedinenie,Rural,3,PDV33
r_1,2011,Saedinenie,Total,11,PDV33
r_1,2011,Saedinenie,City/Urban,7,PDV33
r_1,2011,Saedinenie,Rural,4,PDV33
r_1,2012,Saedinenie,Total,10,PDV33
r_1,2012,Saedinenie,City/Urban,5,PDV33
r_1,2012,Saedinenie,Rural,5,PDV33
r_1,2013,Saedinenie,Total,15,PDV33
r_1,2013,Saedinenie,City/Urban,10,PDV33
r_1,2013,Saedinenie,Rural,5,PDV33
r_1,2014,Saedinenie,Total,11,PDV33
r_1,2014,Saedinenie,City/Urban,6,PDV33
r_1,2014,Saedinenie,Rural,5,PDV33
r_1,2000,Hisarya,Total,18,PDV37
r_1,2000,Hisarya,City/Urban,13,PDV37
r_1,2000,Hisarya,Rural,5,PDV37
r_1,2001,Hisarya,Total,12,PDV37
r_1,2001,Hisarya,City/Urban,9,PDV37
r_1,2001,Hisarya,Rural,3,PDV37
r_1,2002,Hisarya,Total,16,PDV37
r_1,2002,Hisarya,City/Urban,12,PDV37
r_1,2002,Hisarya,Rural,4,PDV37
r_1,2003,Hisarya,Total,8,PDV37
r_1,2003,Hisarya,City/Urban,8,PDV37
r_1,2003,Hisarya,Rural,-,PDV37
r_1,2004,Hisarya,Total,9,PDV37
r_1,2004,Hisarya,City/Urban,5,PDV37
r_1,2004,Hisarya,Rural,4,PDV37
r_1,2005,Hisarya,Total,21,PDV37
r_1,2005,Hisarya,City/Urban,17,PDV37
r_1,2005,Hisarya,Rural,4,PDV37
r_1,2006,Hisarya,Total,24,PDV37
r_1,2006,Hisarya,City/Urban,15,PDV37
r_1,2006,Hisarya,Rural,9,PDV37
r_1,2007,Hisarya,Total,20,PDV37
r_1,2007,Hisarya,City/Urban,16,PDV37
r_1,2007,Hisarya,Rural,4,PDV37
r_1,2008,Hisarya,Total,17,PDV37
r_1,2008,Hisarya,City/Urban,10,PDV37
r_1,2008,Hisarya,Rural,7,PDV37
r_1,2009,Hisarya,Total,15,PDV37
r_1,2009,Hisarya,City/Urban,10,PDV37
r_1,2009,Hisarya,Rural,5,PDV37
r_1,2010,Hisarya,Total,20,PDV37
r_1,2010,Hisarya,City/Urban,14,PDV37
r_1,2010,Hisarya,Rural,6,PDV37
r_1,2011,Hisarya,Total,13,PDV37
r_1,2011,Hisarya,City/Urban,8,PDV37
r_1,2011,Hisarya,Rural,5,PDV37
r_1,2012,Hisarya,Total,11,PDV37
r_1,2012,Hisarya,City/Urban,9,PDV37
r_1,2012,Hisarya,Rural,2,PDV37
r_1,2013,Hisarya,Total,7,PDV37
r_1,2013,Hisarya,City/Urban,6,PDV37
r_1,2013,Hisarya,Rural,1,PDV37
r_1,2014,Hisarya,Total,14,PDV37
r_1,2014,Hisarya,City/Urban,10,PDV37
r_1,2014,Hisarya,Rural,4,PDV37
r_1,2000,Smolyan,Total,70,SML
r_1,2000,Smolyan,City/Urban,56,SML
r_1,2000,Smolyan,Rural,14,SML
r_1,2001,Smolyan,Total,66,SML
r_1,2001,Smolyan,City/Urban,54,SML
r_1,2001,Smolyan,Rural,12,SML
r_1,2002,Smolyan,Total,80,SML
r_1,2002,Smolyan,City/Urban,65,SML
r_1,2002,Smolyan,Rural,15,SML
r_1,2003,Smolyan,Total,101,SML
r_1,2003,Smolyan,City/Urban,83,SML
r_1,2003,Smolyan,Rural,18,SML
r_1,2004,Smolyan,Total,105,SML
r_1,2004,Smolyan,City/Urban,82,SML
r_1,2004,Smolyan,Rural,23,SML
r_1,2005,Smolyan,Total,98,SML
r_1,2005,Smolyan,City/Urban,77,SML
r_1,2005,Smolyan,Rural,21,SML
r_1,2006,Smolyan,Total,91,SML
r_1,2006,Smolyan,City/Urban,74,SML
r_1,2006,Smolyan,Rural,17,SML
r_1,2007,Smolyan,Total,100,SML
r_1,2007,Smolyan,City/Urban,73,SML
r_1,2007,Smolyan,Rural,27,SML
r_1,2008,Smolyan,Total,123,SML
r_1,2008,Smolyan,City/Urban,94,SML
r_1,2008,Smolyan,Rural,29,SML
r_1,2009,Smolyan,Total,93,SML
r_1,2009,Smolyan,City/Urban,74,SML
r_1,2009,Smolyan,Rural,19,SML
r_1,2010,Smolyan,Total,97,SML
r_1,2010,Smolyan,City/Urban,72,SML
r_1,2010,Smolyan,Rural,25,SML
r_1,2011,Smolyan,Total,95,SML
r_1,2011,Smolyan,City/Urban,63,SML
r_1,2011,Smolyan,Rural,32,SML
r_1,2012,Smolyan,Total,71,SML
r_1,2012,Smolyan,City/Urban,57,SML
r_1,2012,Smolyan,Rural,14,SML
r_1,2013,Smolyan,Total,84,SML
r_1,2013,Smolyan,City/Urban,57,SML
r_1,2013,Smolyan,Rural,27,SML
r_1,2014,Smolyan,Total,89,SML
r_1,2014,Smolyan,City/Urban,64,SML
r_1,2014,Smolyan,Rural,25,SML
r_1,2000,Banite,Total,4,SML02
r_1,2000,Banite,City/Urban,-,SML02
r_1,2000,Banite,Rural,4,SML02
r_1,2001,Banite,Total,-,SML02
r_1,2001,Banite,City/Urban,-,SML02
r_1,2001,Banite,Rural,-,SML02
r_1,2002,Banite,Total,3,SML02
r_1,2002,Banite,City/Urban,-,SML02
r_1,2002,Banite,Rural,3,SML02
r_1,2003,Banite,Total,-,SML02
r_1,2003,Banite,City/Urban,-,SML02
r_1,2003,Banite,Rural,-,SML02
r_1,2004,Banite,Total,3,SML02
r_1,2004,Banite,City/Urban,-,SML02
r_1,2004,Banite,Rural,3,SML02
r_1,2005,Banite,Total,2,SML02
r_1,2005,Banite,City/Urban,-,SML02
r_1,2005,Banite,Rural,2,SML02
r_1,2006,Banite,Total,1,SML02
r_1,2006,Banite,City/Urban,-,SML02
r_1,2006,Banite,Rural,1,SML02
r_1,2007,Banite,Total,3,SML02
r_1,2007,Banite,City/Urban,-,SML02
r_1,2007,Banite,Rural,3,SML02
r_1,2008,Banite,Total,7,SML02
r_1,2008,Banite,City/Urban,-,SML02
r_1,2008,Banite,Rural,7,SML02
r_1,2009,Banite,Total,2,SML02
r_1,2009,Banite,City/Urban,-,SML02
r_1,2009,Banite,Rural,2,SML02
r_1,2010,Banite,Total,2,SML02
r_1,2010,Banite,City/Urban,-,SML02
r_1,2010,Banite,Rural,2,SML02
r_1,2011,Banite,Total,3,SML02
r_1,2011,Banite,City/Urban,-,SML02
r_1,2011,Banite,Rural,3,SML02
r_1,2012,Banite,Total,2,SML02
r_1,2012,Banite,City/Urban,-,SML02
r_1,2012,Banite,Rural,2,SML02
r_1,2013,Banite,Total,6,SML02
r_1,2013,Banite,City/Urban,-,SML02
r_1,2013,Banite,Rural,6,SML02
r_1,2014,Banite,Total,5,SML02
r_1,2014,Banite,City/Urban,-,SML02
r_1,2014,Banite,Rural,5,SML02
r_1,2000,Borino,Total,1,SML05
r_1,2000,Borino,City/Urban,-,SML05
r_1,2000,Borino,Rural,1,SML05
r_1,2001,Borino,Total,-,SML05
r_1,2001,Borino,City/Urban,-,SML05
r_1,2001,Borino,Rural,-,SML05
r_1,2002,Borino,Total,1,SML05
r_1,2002,Borino,City/Urban,-,SML05
r_1,2002,Borino,Rural,1,SML05
r_1,2003,Borino,Total,-,SML05
r_1,2003,Borino,City/Urban,-,SML05
r_1,2003,Borino,Rural,-,SML05
r_1,2004,Borino,Total,1,SML05
r_1,2004,Borino,City/Urban,-,SML05
r_1,2004,Borino,Rural,1,SML05
r_1,2005,Borino,Total,1,SML05
r_1,2005,Borino,City/Urban,-,SML05
r_1,2005,Borino,Rural,1,SML05
r_1,2006,Borino,Total,1,SML05
r_1,2006,Borino,City/Urban,-,SML05
r_1,2006,Borino,Rural,1,SML05
r_1,2007,Borino,Total,2,SML05
r_1,2007,Borino,City/Urban,-,SML05
r_1,2007,Borino,Rural,2,SML05
r_1,2008,Borino,Total,4,SML05
r_1,2008,Borino,City/Urban,-,SML05
r_1,2008,Borino,Rural,4,SML05
r_1,2009,Borino,Total,3,SML05
r_1,2009,Borino,City/Urban,-,SML05
r_1,2009,Borino,Rural,3,SML05
r_1,2010,Borino,Total,-,SML05
r_1,2010,Borino,City/Urban,-,SML05
r_1,2010,Borino,Rural,-,SML05
r_1,2011,Borino,Total,3,SML05
r_1,2011,Borino,City/Urban,-,SML05
r_1,2011,Borino,Rural,3,SML05
r_1,2012,Borino,Total,-,SML05
r_1,2012,Borino,City/Urban,-,SML05
r_1,2012,Borino,Rural,-,SML05
r_1,2013,Borino,Total,2,SML05
r_1,2013,Borino,City/Urban,-,SML05
r_1,2013,Borino,Rural,2,SML05
r_1,2014,Borino,Total,1,SML05
r_1,2014,Borino,City/Urban,-,SML05
r_1,2014,Borino,Rural,1,SML05
r_1,2000,Devin,Total,7,SML09
r_1,2000,Devin,City/Urban,5,SML09
r_1,2000,Devin,Rural,2,SML09
r_1,2001,Devin,Total,10,SML09
r_1,2001,Devin,City/Urban,7,SML09
r_1,2001,Devin,Rural,3,SML09
r_1,2002,Devin,Total,9,SML09
r_1,2002,Devin,City/Urban,6,SML09
r_1,2002,Devin,Rural,3,SML09
r_1,2003,Devin,Total,15,SML09
r_1,2003,Devin,City/Urban,13,SML09
r_1,2003,Devin,Rural,2,SML09
r_1,2004,Devin,Total,9,SML09
r_1,2004,Devin,City/Urban,7,SML09
r_1,2004,Devin,Rural,2,SML09
r_1,2005,Devin,Total,4,SML09
r_1,2005,Devin,City/Urban,1,SML09
r_1,2005,Devin,Rural,3,SML09
r_1,2006,Devin,Total,11,SML09
r_1,2006,Devin,City/Urban,9,SML09
r_1,2006,Devin,Rural,2,SML09
r_1,2007,Devin,Total,12,SML09
r_1,2007,Devin,City/Urban,10,SML09
r_1,2007,Devin,Rural,2,SML09
r_1,2008,Devin,Total,14,SML09
r_1,2008,Devin,City/Urban,12,SML09
r_1,2008,Devin,Rural,2,SML09
r_1,2009,Devin,Total,7,SML09
r_1,2009,Devin,City/Urban,6,SML09
r_1,2009,Devin,Rural,1,SML09
r_1,2010,Devin,Total,18,SML09
r_1,2010,Devin,City/Urban,9,SML09
r_1,2010,Devin,Rural,9,SML09
r_1,2011,Devin,Total,9,SML09
r_1,2011,Devin,City/Urban,7,SML09
r_1,2011,Devin,Rural,2,SML09
r_1,2012,Devin,Total,5,SML09
r_1,2012,Devin,City/Urban,4,SML09
r_1,2012,Devin,Rural,1,SML09
r_1,2013,Devin,Total,3,SML09
r_1,2013,Devin,City/Urban,1,SML09
r_1,2013,Devin,Rural,2,SML09
r_1,2014,Devin,Total,7,SML09
r_1,2014,Devin,City/Urban,4,SML09
r_1,2014,Devin,Rural,3,SML09
r_1,2000,Dospat,Total,-,SML10
r_1,2000,Dospat,City/Urban,-,SML10
r_1,2000,Dospat,Rural,-,SML10
r_1,2001,Dospat,Total,2,SML10
r_1,2001,Dospat,City/Urban,2,SML10
r_1,2001,Dospat,Rural,-,SML10
r_1,2002,Dospat,Total,-,SML10
r_1,2002,Dospat,City/Urban,-,SML10
r_1,2002,Dospat,Rural,-,SML10
r_1,2003,Dospat,Total,5,SML10
r_1,2003,Dospat,City/Urban,3,SML10
r_1,2003,Dospat,Rural,2,SML10
r_1,2004,Dospat,Total,4,SML10
r_1,2004,Dospat,City/Urban,2,SML10
r_1,2004,Dospat,Rural,2,SML10
r_1,2005,Dospat,Total,1,SML10
r_1,2005,Dospat,City/Urban,-,SML10
r_1,2005,Dospat,Rural,1,SML10
r_1,2006,Dospat,Total,4,SML10
r_1,2006,Dospat,City/Urban,2,SML10
r_1,2006,Dospat,Rural,2,SML10
r_1,2007,Dospat,Total,3,SML10
r_1,2007,Dospat,City/Urban,1,SML10
r_1,2007,Dospat,Rural,2,SML10
r_1,2008,Dospat,Total,3,SML10
r_1,2008,Dospat,City/Urban,2,SML10
r_1,2008,Dospat,Rural,1,SML10
r_1,2009,Dospat,Total,2,SML10
r_1,2009,Dospat,City/Urban,-,SML10
r_1,2009,Dospat,Rural,2,SML10
r_1,2010,Dospat,Total,9,SML10
r_1,2010,Dospat,City/Urban,4,SML10
